DateTime,LocationID,ForecastTime,VendorID,Valuee,Units
2021-02-06T18:00,NFSW4,2021-02-06T00,code_balram,128.52084718799125,CFS
2021-02-07T00:00,NFSW4,2021-02-06T00,code_balram,118.95564382236337,CFS
2021-02-07T06:00,NFSW4,2021-02-06T00,code_balram,121.18684634067493,CFS
2021-02-07T12:00,NFSW4,2021-02-06T00,code_balram,124.8518480232285,CFS
2021-02-07T18:00,NFSW4,2021-02-06T00,code_balram,127.77755338092072,CFS
2021-02-08T00:00,NFSW4,2021-02-06T00,code_balram,121.77429720336232,CFS
2021-02-08T06:00,NFSW4,2021-02-06T00,code_balram,122.65494106004265,CFS
2021-02-08T12:00,NFSW4,2021-02-06T00,code_balram,125.63307289641975,CFS
2021-02-08T18:00,NFSW4,2021-02-06T00,code_balram,128.07870469740016,CFS
2021-02-09T00:00,NFSW4,2021-02-06T00,code_balram,122.35187388542332,CFS
2021-02-09T06:00,NFSW4,2021-02-06T00,code_balram,123.31844319787582,CFS
2021-02-09T12:00,NFSW4,2021-02-06T00,code_balram,126.53804725657167,CFS
2021-02-09T18:00,NFSW4,2021-02-06T00,code_balram,128.89221833248257,CFS
2021-02-10T00:00,NFSW4,2021-02-06T00,code_balram,122.99769472281349,CFS
2021-02-10T06:00,NFSW4,2021-02-06T00,code_balram,123.57580245712448,CFS
2021-02-10T12:00,NFSW4,2021-02-06T00,code_balram,125.83686244030628,CFS
2021-02-10T18:00,NFSW4,2021-02-06T00,code_balram,127.17522948764119,CFS
2021-02-11T00:00,NFSW4,2021-02-06T00,code_balram,124.2003855264257,CFS
2021-02-11T06:00,NFSW4,2021-02-06T00,code_balram,124.16737332248559,CFS
2021-02-11T12:00,NFSW4,2021-02-06T00,code_balram,126.68054234610561,CFS
2021-02-11T18:00,NFSW4,2021-02-06T00,code_balram,127.91194077838985,CFS
2021-02-12T00:00,NFSW4,2021-02-06T00,code_balram,123.74791663350801,CFS
2021-02-12T06:00,NFSW4,2021-02-06T00,code_balram,124.4486819913093,CFS
2021-02-12T12:00,NFSW4,2021-02-06T00,code_balram,126.82529706019645,CFS
2021-02-12T18:00,NFSW4,2021-02-06T00,code_balram,128.14730279467832,CFS
2021-02-13T00:00,NFSW4,2021-02-06T00,code_balram,124.9715614519117,CFS
2021-02-13T06:00,NFSW4,2021-02-06T00,code_balram,124.58501681547394,CFS
2021-02-13T12:00,NFSW4,2021-02-06T00,code_balram,126.41910414142603,CFS
2021-02-13T18:00,NFSW4,2021-02-06T00,code_balram,127.48115672062569,CFS
2021-02-14T00:00,NFSW4,2021-02-06T00,code_balram,124.52602860061965,CFS
2021-02-14T06:00,NFSW4,2021-02-06T00,code_balram,124.88558063244196,CFS
2021-02-14T12:00,NFSW4,2021-02-06T00,code_balram,127.0247387218764,CFS
2021-02-14T18:00,NFSW4,2021-02-06T00,code_balram,128.17417079899218,CFS
2021-02-15T00:00,NFSW4,2021-02-06T00,code_balram,125.20654829792744,CFS
2021-02-15T06:00,NFSW4,2021-02-06T00,code_balram,124.5971895182101,CFS
2021-02-15T12:00,NFSW4,2021-02-06T00,code_balram,126.47175413817924,CFS
2021-02-15T18:00,NFSW4,2021-02-06T00,code_balram,128.06765304279253,CFS
2021-02-16T00:00,NFSW4,2021-02-06T00,code_balram,124.18210842325122,CFS
2021-02-16T06:00,NFSW4,2021-02-06T00,code_balram,124.37782932648793,CFS
2021-02-16T12:00,NFSW4,2021-02-06T00,code_balram,126.3700898874009,CFS
2021-02-06T18:00,ARWN8,2021-02-06T00,code_balram,100.09146352867984,CFS
2021-02-07T00:00,ARWN8,2021-02-06T00,code_balram,100.10826707955354,CFS
2021-02-07T06:00,ARWN8,2021-02-06T00,code_balram,100.11598637275057,CFS
2021-02-07T12:00,ARWN8,2021-02-06T00,code_balram,100.12215836022891,CFS
2021-02-07T18:00,ARWN8,2021-02-06T00,code_balram,100.12295803678245,CFS
2021-02-08T00:00,ARWN8,2021-02-06T00,code_balram,100.11868613376869,CFS
2021-02-08T06:00,ARWN8,2021-02-06T00,code_balram,100.1199792914541,CFS
2021-02-08T12:00,ARWN8,2021-02-06T00,code_balram,100.11665723797834,CFS
2021-02-08T18:00,ARWN8,2021-02-06T00,code_balram,100.11580766048561,CFS
2021-02-09T00:00,ARWN8,2021-02-06T00,code_balram,100.11230980633214,CFS
2021-02-09T06:00,ARWN8,2021-02-06T00,code_balram,100.11267820463225,CFS
